Id;Title;Url;DatasetId;Id;Identifier;Title;Description;Modified;ReleaseDate;ModificationDate;Language;TemporalCoverage;Authority;Catalog;Publisher;ContactPoint;Version;VersionNotes;VersionReason;Frequency;Status;ObservationCount;ObservationsModified;DatasetType;GraphTypes;DatasetIdentifier;DataProviderId;DataProviderId;License;Source;Summary;LongDescription
0;verschillenanalyse gemiddelde WOZ-waarde van woningen;https://www.cbs.nl/nl-nl/longread/diversen/2021/verschillenanalyse-gemiddelde-woz-waarde-van-woningen;;;;;;01-01-0001 00:00:00;01-01-0001 00:00:00;01-01-0001 00:00:00;;;;;;;;;;;;0;01-01-0001 00:00:00;;;;;;;;;
0;Gemiddelde WOZ-waarde van woningen;https://www.cbs.nl/nl-nl/onze-diensten/methoden/onderzoeksomschrijvingen/korte-onderzoeksbeschrijvingen/gemiddelde-woz-waarde-van-woningen;;;;;;01-01-0001 00:00:00;01-01-0001 00:00:00;01-01-0001 00:00:00;;;;;;;;;;;;0;01-01-0001 00:00:00;;;;;;;;;
0;Vastgoed;https://www.cbs.nl/nl-nl/deelnemers-enquetes/deelnemers-enquetes/decentrale-overheden/overzicht/vastgoed;;;;;;01-01-0001 00:00:00;01-01-0001 00:00:00;01-01-0001 00:00:00;;;;;;;;;;;;0;01-01-0001 00:00:00;;;;;;;;;
0;Gemeentelijke herindelingen;https://www.cbs.nl/nl-nl/onze-diensten/methoden/classificaties/overig/gemeentelijke-indelingen-per-jaar;;;;;;01-01-0001 00:00:00;01-01-0001 00:00:00;01-01-0001 00:00:00;;;;;;;;;;;;0;01-01-0001 00:00:00;;;;;;;;;
0;eigendom;https://www.cbs.nl/nl-nl/onze-diensten/methoden/onderzoeksomschrijvingen/korte-onderzoeksbeschrijvingen/eigendom-woningvoorraad;;;;;;01-01-0001 00:00:00;01-01-0001 00:00:00;01-01-0001 00:00:00;;;;;;;;;;;;0;01-01-0001 00:00:00;;;;;;;;;
